videoId,categories
17OhhC3C7Pg,"[('Music video', '0.0736543'), ('Fashion', '0.0562335'), ('University', '0.056167'), ('Photography', '0.0360335'), ('Cosmetics', '0.0298861'), ('Animation', '0.0243375'), ('Video game', '0.0242201'), ('Hijab', '0.0111786'), ('Trailer (promotion)', '0.0111082'), ('Television advertisement', '0.0103527'), ('Vehicle', '0.0098686'), ('Barbie', '0.0092257'), ('Christmas', '0.00642517'), ('Kamen Rider Series', '0.00568763'), ('Car', '0.00553607'), ('Food', '0.00541614'), ('Toy', '0.00523608'), ('Book', '0.00501902'), ('Sonic the Hedgehog', '0.00497086'), ('Autumn', '0.0043057')]"
19FxYLx2GrA,"[('Vehicle', '0.990221'), ('Car', '0.988173'), ('Sport utility vehicle', '0.256861'), ('/m/0h5y1j0', '0.140634'), ('Volkswagen', '0.130582'), ('/m/02k_kxs', '0.119566'), ('/m/0h5wtyy', '0.111263'), ('Sedan (automobile)', '0.108748'), ('Used car', '0.0401475'), ('Hatchback', '0.0368238'), ('Volkswagen Jetta', '0.0325172'), ('Sports car', '0.0282649'), ('Infiniti', '0.027274'), ('Mazda3', '0.0265188'), ('Toyota Camry', '0.025682'), ('/m/0h5wwjv', '0.022554'), ('/m/0h5wp8d', '0.0223268'), ('Pickup truck', '0.0218902'), ('Kia Motors', '0.0181844'), ('Volkswagen Golf', '0.0174836')]"
19HWnOsGATo,"[('Video game', '0.457856'), ('Trailer (promotion)', '0.353985'), ('Predator (alien)', '0.109967'), ('Alien (creature in Alien franchise)', '0.0985202'), ('Game', '0.0813659'), ('Spider-Man', '0.020026'), ('Resident Evil', '0.0191528'), ('Mortal Kombat', '0.0100313'), ('League of Legends', '0.00961868'), ('Halo (series)', '0.00835218'), ('Venom (comics)', '0.00765929'), ('Fighting game', '0.00600155'), ('The Elder Scrolls V: Skyrim', '0.0052863'), ('Metal Gear', '0.00517294'), ('Animation', '0.00403252'), (""Five Nights at Freddy's"", '0.00399653'), ('PlayStation 4', '0.00382053'), ('Portal 2', '0.0033899'), ('Batman', '0.00333054'), ('Xbox 360', '0.00295074')]"
1A0xVbijFIA,"[('Television advertisement', '0.224271'), ('Toy', '0.144531'), ('The Walt Disney Company', '0.123808'), ('Hair', '0.115504'), ('Animation', '0.100012'), ('Shampoo', '0.0436645'), ('Barbie', '0.0324978'), ('Food', '0.0197603'), ('Doll', '0.0193145'), ('Dance', '0.0167614'), ('Animal', '0.0157641'), ('Hairstyle', '0.0142113'), ('Cosmetics', '0.0137277'), ('Advertising', '0.0108264'), ('Sheriff Woody', '0.00777207'), ('Littlest Pet Shop', '0.00722904'), ('Princess Jasmine', '0.00613024'), ('Washing', '0.00601917'), ('Hair conditioner', '0.00573095'), ('Pet', '0.00544292')]"
1B_yz_dIVVw,"[('Food', '0.28872'), ('Barbecue', '0.219751'), ('Home appliance', '0.194093'), ('Kitchen', '0.130854'), ('Grilling', '0.0753857'), ('Machine', '0.0520668'), ('Oven', '0.045111'), ('Cooking', '0.0439086'), ('Toy', '0.0366121'), ('Vehicle', '0.0344059'), ('Video game', '0.0258613'), ('Puzzle', '0.0237614'), ('Car', '0.0208642'), ('Game', '0.0199786'), ('Pizza', '0.01784'), ('Fireplace', '0.0176772'), ('Printer (computing)', '0.0168364'), ('Stove', '0.0107096'), ('Animation', '0.00773362'), ('Printing', '0.00737733')]"
videos,"[('Mobile phone', '0.352578'), ('Running', '0.272716'), ('Smartphone', '0.187343'), ('Marathon', '0.0489262'), ('IPhone', '0.0446898'), ('Smartwatch', '0.0371903'), ('Video game', '0.0321096'), ('Watch', '0.0311867'), ('Vehicle', '0.0299251'), ('Samsung Galaxy', '0.0296078'), ('Car', '0.0141468'), ('Game', '0.0131969'), ('Gadget', '0.0122338'), ('Food', '0.0115357'), ('Photography', '0.0109926'), ('Aircraft', '0.00971605'), ('Animation', '0.00820401'), ('Microsoft Windows', '0.00795623'), ('Video game console', '0.00748725'), ('Tree', '0.00680124')]"
1DW5-8x0um0,"[('Vehicle', '0.985961'), ('Car', '0.978771'), ('Hatchback', '0.380809'), ('Kia Motors', '0.236603'), ('/m/0h5xl4x', '0.222758'), ('/m/0h5wp8d', '0.165787'), ('/m/02k_kxs', '0.103014'), ('Driving', '0.0781515'), ('Hyundai Elantra', '0.0755863'), ('/m/02k_k3t', '0.0611041'), ('Sedan (automobile)', '0.0600103'), ('Honda Fit', '0.0544568'), ('Renault', '0.0422178'), ('Honda Civic', '0.0349446'), ('Ford Fiesta', '0.0208439'), ('Compact car', '0.0180362'), ('Ford Focus', '0.0176212'), ('/m/0h5y1j0', '0.0159922'), ('Peugeot 206', '0.0153341'), ('Peugeot 207', '0.0127437')]"
1EBhErGSMMA,"[('Fashion', '0.850664'), ('Runway (fashion)', '0.621493'), ('Model (person)', '0.376523'), ('Video game', '0.0736631'), ('Game', '0.0526068'), ('Dress', '0.0426234'), ('London Fashion Week', '0.0269671'), (""Five Nights at Freddy's"", '0.0255625'), ('Parade', '0.0181306'), ('Dance', '0.0136318'), ('Tales (series)', '0.0122871'), ('Vehicle', '0.0111226'), ('Animation', '0.010506'), ('Resident Evil', '0.00585148'), ('Shoe', '0.00538065'), ('Costume', '0.00423231'), ('Sailor Moon', '0.00393613'), ('Kingdom Hearts', '0.00333735'), ('Winter', '0.00308421'), ('Car', '0.00299943')]"
1L7ZUgUHUg0,"[('Food', '0.915097'), ('Fast food', '0.873446'), (""McDonald's"", '0.615353'), ('Hamburger', '0.60151'), ('Cheeseburger', '0.440041'), ('Sandwich', '0.307943'), ('French fries', '0.135678'), ('Burger King', '0.078728'), ('Television advertisement', '0.0491878'), ('Recipe', '0.0273398'), ('KFC', '0.0259364'), ('Fried chicken', '0.0258278'), ('Doughnut', '0.0246905'), ('Dish (food)', '0.020056'), ('/m/0dxrf', '0.0169435'), ('Advertising', '0.016083'), ('Waffle', '0.0157429'), ('Dessert', '0.012548'), ('Merienda', '0.0103769'), ('Cookie', '0.0100193')]"
1LUyTlI5s1U,"[('Cartoon', '0.940332'), ('Animation', '0.593199'), ('Game', '0.345635'), ('Video game', '0.201615'), (""Mirror's Edge"", '0.0113458'), ('Stardoll', '0.00817608'), ('Kinect', '0.00592517'), ('Cartoon Network', '0.00526467'), ('Stick figure', '0.00363008'), ('Superman', '0.00338588'), ('Plarail', '0.00311003'), ('PlayStation 4', '0.00281529'), ('Spider-Man', '0.0023066'), ('Minecraft', '0.00198852'), ('Vehicle', '0.00187581'), ('Rage (video game)', '0.00146324'), ('Roblox', '0.00145657'), ('School', '0.00129467'), ('Sonic the Hedgehog', '0.00110897'), ('Kindergarten', '0.0011026')]"
1Ngjbu8S5DA,"[('Television advertisement', '0.129901'), ('Vehicle', '0.0579473'), ('Nail (anatomy)', '0.0492627'), ('Car', '0.0439078'), ('Food', '0.0419643'), ('Medicine', '0.0323411'), ('Hand', '0.0318712'), ('Trailer (promotion)', '0.0211505'), ('Animation', '0.0195851'), ('Photography', '0.012866'), ('Advertising', '0.0128311'), ('Animal', '0.0120769'), ('Tooth brushing', '0.0119315'), ('Wool', '0.0102219'), ('Portal 2', '0.00720835'), ('Toy', '0.00697452'), ('Ice cream', '0.00683838'), ('Knitting', '0.00682808'), ('Manicure', '0.00659493'), ('Pen', '0.00645112')]"
1SuJb5Qv2eY,"[('Toddler', '0.142859'), ('Hair', '0.104206'), ('Food', '0.0704865'), ('Skin', '0.0511209'), ('Hairstyle', '0.047384'), ('Cosmetics', '0.0388602'), ('Television advertisement', '0.0312196'), ('Face', '0.0297225'), ('Photography', '0.02936'), ('Lotion', '0.0241661'), ('Vehicle', '0.0179942'), ('Contact lens', '0.0147514'), ('Animal', '0.0115726'), ('Hair removal', '0.0101926'), ('Nail (anatomy)', '0.010158'), ('Toy', '0.00910999'), ('Car', '0.00868639'), ('Drinking water', '0.00784216'), ('Shampoo', '0.00727392'), ('Doll', '0.00641342')]"
1TOs4WMthvE,"[('Bicycle', '0.923074'), ('Cycling', '0.895173'), ('Motorcycle', '0.399357'), ('Vehicle', '0.322894'), ('Road bicycle', '0.193548'), ('Video game', '0.0824499'), ('Game', '0.048417'), ('Motorcycling', '0.0472043'), ('Wheelie', '0.0457312'), ('Motorized bicycle', '0.0339673'), ('BMX bike', '0.0329021'), ('Motorsport', '0.0245742'), ('Mountain bike', '0.024102'), ('Drifting (motorsport)', '0.0169839'), ('Car', '0.0143894'), ('Folding bicycle', '0.0122495'), ('Bicycle frame', '0.010651'), ('Recumbent bicycle', '0.00508442'), ('Chainsaw', '0.00492835'), ('Moped', '0.00366865')]"
1XfIR370SRc,"[('Trailer (promotion)', '0.132401'), ('Bollywood', '0.0445209'), ('Animation', '0.0342562'), ('Spider-Man', '0.0295446'), ('Percy Jackson', '0.0219233'), ('Dance', '0.0197366'), ('Music video', '0.0135772'), ('Television advertisement', '0.0129323'), ('Food', '0.0117715'), ('Video game', '0.00969953'), ('Photography', '0.00818741'), ('Vehicle', '0.00678802'), ('Chipmunk', '0.0052354'), ('Toy', '0.0050632'), ('Vampire', '0.00492065'), ('Movieclips', '0.00459869'), ('Sonic the Hedgehog', '0.00435084'), ('Car', '0.00403373'), ('The Twilight Saga (film series)', '0.00311524'), ('Kamen Rider Series', '0.00285636')]"
1YBY1Hyo7ls,"[('Trailer (promotion)', '0.153307'), ('Video game', '0.0920697'), ('Animal', '0.0285373'), ('Video game console', '0.0270011'), ('Harry Potter', '0.0266898'), ('The Last of Us', '0.0263578'), ('Game', '0.0221475'), ('Animation', '0.0202901'), ('Wii', '0.0180884'), ('Resident Evil', '0.0164952'), ('Xbox 360', '0.0130477'), ('Action-adventure game', '0.0115711'), ('WWE 2K', '0.010828'), ('PlayStation 4', '0.0105465'), ('PlayStation 3', '0.00968814'), ('Vehicle', '0.00898169'), ('Lock picking', '0.0085209'), ('Food', '0.00663263'), ('Dance', '0.00650754'), ('Fighting game', '0.00542851')]"
1YFKpdWa1SQ,"[('Television advertisement', '0.120569'), ('Animation', '0.0475873'), ('Photography', '0.0416587'), ('Mobile phone', '0.020679'), ('Video game console', '0.0192901'), ('Video game', '0.0181647'), ('Kamen Rider Series', '0.0122963'), ('Advertising', '0.0109586'), ('Trailer (promotion)', '0.0104337'), ('Bollywood', '0.0100313'), ('Dance', '0.00924857'), ('Wii', '0.00808908'), ('Vehicle', '0.00774986'), ('Game', '0.00746832'), ('Smartphone', '0.00740906'), ('Iron Man', '0.00732509'), ('The Last of Us', '0.00655376'), ('Haruhi Suzumiya', '0.00610745'), ('PlayStation 3', '0.00588713'), ('Canon EOS 60D', '0.0058694')]"
1YMDWVjCmcc,"[('Vehicle', '0.374044'), ('Motorcycle', '0.276391'), ('Fishing', '0.0964845'), ('Motorcycling', '0.0575608'), ('Outdoor recreation', '0.0501363'), ('Animal', '0.0456017'), ('Whale', '0.0419194'), ('Car', '0.0330186'), ('Photography', '0.0265293'), ('Video game', '0.0243472'), ('Dance', '0.0176638'), ('Dolphin', '0.0169909'), ('Camping', '0.0129249'), ('Lake', '0.00974446'), ('Humpback whale', '0.00842529'), ('Beach', '0.00819996'), ('Motorsport', '0.00772555'), ('GoPro', '0.00681779'), ('Pet', '0.00666463'), ('Animation', '0.00644747')]"
1c1d4o9ehfI,"[('Food', '0.28968'), ('Fire', '0.285262'), (""McDonald's"", '0.182996'), ('Video game', '0.169061'), ('Fast food', '0.104025'), ('Hamburger', '0.0613651'), ('Vehicle', '0.0480541'), ('Car', '0.0469803'), ('Game', '0.0262849'), ('Burger King', '0.019987'), ('Cheeseburger', '0.0156509'), ('KFC', '0.00843309'), ('Dance', '0.00750385'), ('Television advertisement', '0.00683196'), ('Wii U', '0.00657121'), ('Fried chicken', '0.00605388'), ('Grand Theft Auto V', '0.00571098'), ('Sandwich', '0.00511404'), ('Barbecue', '0.00510134'), ('Action-adventure game', '0.00467358')]"
1eHh_dsdGqE,"[('Food', '0.953387'), ('Cooking', '0.68804'), ('Recipe', '0.577191'), ('Dish (food)', '0.546239'), ('Cuisine', '0.479233'), ('Bread', '0.437479'), ('Outline of meals', '0.304366'), ('Baking', '0.258256'), ('Home appliance', '0.245112'), ('Oven', '0.226538'), ('Microwave oven', '0.104059'), ('Sandwich', '0.0487186'), ('Pizza', '0.0469821'), ('Cheese', '0.0349045'), ('Doughnut', '0.0344247'), ('Bakery', '0.0334861'), ('Breakfast', '0.0326216'), ('Video game', '0.0257286'), ('Dough', '0.020388'), ('Pastry', '0.0170124')]"
1fDmBt7A5v8,"[('Supermarket', '0.497655'), ('Retail', '0.248009'), ('Grocery store', '0.246765'), ('Convenience store', '0.159216'), ('Food', '0.0759992'), ('Coupon', '0.0719399'), ('Television advertisement', '0.0372343'), ('Car', '0.0317397'), ('Vehicle', '0.0287795'), ('Video game', '0.0119156'), ('Photography', '0.010671'), ('Toy', '0.0101384'), ('Lightning McQueen', '0.00937487'), ('Animation', '0.00930762'), ('Sonic the Hedgehog', '0.0086204'), ('Walmart', '0.00781688'), ('Game', '0.00748125'), ('Motorsport', '0.00625233'), ('Action-adventure game', '0.00523988'), ('Advertising', '0.00503932')]"
1fKkqGz0-fA,"[('Dance', '0.290999'), ('Fashion', '0.0289253'), ('Television advertisement', '0.0204739'), ('Kamen Rider Series', '0.0203391'), ('Animation', '0.0178733'), ('Comedy (drama)', '0.0163169'), ('Hair', '0.0162407'), ('Costume', '0.0107284'), ('Vehicle', '0.0097911'), ('Performance art', '0.00879326'), ('Toy', '0.00772426'), ('Fighting game', '0.00762635'), ('Resident Evil', '0.00749825'), ('Robot', '0.00586252'), ('Car', '0.00554059'), ('Wii', '0.00522898'), ('Taiko no Tatsujin', '0.00488862'), ('The Doctor (Doctor Who)', '0.00479294'), ('Trailer (promotion)', '0.00454722'), (""McDonald's"", '0.00441903')]"
1fP8bnTnzNU,"[('Food', '0.523442'), ('Toddler', '0.278153'), ('Television advertisement', '0.110452'), ('Eating', '0.0744044'), ('Toy', '0.0566789'), ('Baby food', '0.0442015'), ('Face', '0.0197504'), ('Cosmetics', '0.0174298'), ('Vehicle', '0.0169902'), ('Tooth brushing', '0.0134167'), ('Chocolate', '0.0117791'), ('Car', '0.0116596'), ('Medicine', '0.00894875'), ('Candy', '0.00818687'), (""McDonald's"", '0.00691588'), ('Advertising', '0.00603656'), ('Animal', '0.00517013'), ('Video game', '0.00497392'), ('Photography', '0.0049305'), ('Oatmeal', '0.00444378')]"
1i-afoSiJ2U,"[('Trailer (promotion)', '0.687763'), ('Video game', '0.0451632'), ('Dance', '0.026714'), ('Chipmunk', '0.0238186'), ('Fashion', '0.0173289'), ('Television advertisement', '0.0168496'), ('Animation', '0.0155855'), ('Music video', '0.0111663'), ('The Walt Disney Company', '0.0103128'), ('Barbie', '0.00911037'), ('Game', '0.0076058'), ('Sonic the Hedgehog', '0.00687055'), ('My Little Pony', '0.0050998'), ('Vehicle', '0.00372961'), ('Movieclips', '0.00355474'), ('Doll', '0.00337681'), ('Toy', '0.00308675'), ('Movie theater', '0.00261393'), ('London Fashion Week', '0.00261147'), ('Portal 2', '0.00258083')]"
1jylFLINt1I,"[('Food', '0.9805'), ('Cuisine', '0.946519'), ('Dish (food)', '0.91558'), ('Cooking', '0.837401'), ('Recipe', '0.774537'), ('Noodle', '0.472775'), ('Spaghetti', '0.381962'), ('Pasta', '0.308057'), ('Ramen', '0.131579'), ('Cheese', '0.122152'), ('Sauce', '0.115913'), ('Italian cuisine', '0.08599'), ('Soup', '0.0356774'), ('Bacon', '0.0246387'), ('Macaroni', '0.0176832'), ('Onion', '0.0154119'), ('Pizza', '0.0150967'), ('Instant noodle', '0.014475'), ('Gratin', '0.0142474'), ('Macaroni and cheese', '0.00880782')]"
1kMEXhOMznQ,"[('Pet', '0.662068'), ('Animal', '0.580857'), ('Dog', '0.484794'), ('Cat', '0.136366'), ('Vehicle', '0.0721372'), ('Dance', '0.0626052'), ('Car', '0.0308846'), ('Fashion', '0.0243348'), ('Television advertisement', '0.0228457'), ('Video game', '0.0140616'), ('Ragdoll', '0.0130485'), ('Puppy', '0.0127801'), ('Kitten', '0.0099681'), ('Food', '0.00731688'), ('Goat', '0.00687297'), ('Animation', '0.006503'), ('Photography', '0.00642604'), ('Aircraft', '0.00567893'), ('Trailer (promotion)', '0.00519365'), ('Motorsport', '0.00468934')]"
1lOg4Ge9lxM,"[('Food', '0.902227'), ('Cuisine', '0.653021'), ('Outline of meals', '0.590216'), ('Dish (food)', '0.587445'), ('Eating', '0.216083'), ('Television advertisement', '0.205199'), ('Recipe', '0.164636'), ('Cooking', '0.0755778'), ('Dessert', '0.0235528'), ('Advertising', '0.0166003'), ('Breakfast', '0.0118144'), ('Pie', '0.0104517'), ('Toy', '0.00860151'), ('Cheese', '0.00843034'), ('Drink', '0.00839158'), ('Fast food', '0.00808058'), ('Cooking show', '0.00791729'), ('Sandwich', '0.00779802'), ('Pizza', '0.00750071'), ('Chipmunk', '0.00625288')]"
1leL8W1hLVk,"[('Vehicle', '0.210887'), ('Car', '0.15078'), ('Video game', '0.142162'), ('Game', '0.056216'), ('Advertising', '0.0352603'), ('Logging', '0.0167018'), ('Animal', '0.0151768'), ('Driving', '0.0135703'), ('Tree', '0.0133721'), ('Video game console', '0.0123365'), ('Food', '0.0118113'), ('Truck', '0.0100378'), (""Driver's education"", '0.00832512'), ('Garage (residential)', '0.00758898'), ('Bear', '0.00738126'), ('Campsite', '0.0072543'), ('The Sims 4', '0.00707253'), ('Shrub', '0.00671955'), ('Call of Duty: Black Ops II', '0.00658233'), ('Call of Duty', '0.00617352')]"
1mBCMtaJCLg,"[('House', '0.955389'), ('Living room', '0.86467'), ('Room', '0.837592'), ('Bedroom', '0.765936'), ('Kitchen', '0.54854'), ('Bathroom', '0.403743'), ('Apartment', '0.348661'), ('Dining room', '0.223523'), ('Building', '0.0959737'), ('Home improvement', '0.0305498'), ('Radio-controlled model', '0.0258529'), ('Loft', '0.0238365'), ('Floor', '0.0206465'), ('Video game', '0.0198482'), ('Ceiling', '0.0194106'), ('Vehicle', '0.0189121'), ('Cabinetry', '0.0183564'), ('Condominium', '0.0179948'), ('Car', '0.0143491'), ('Countertop', '0.00913166')]"
1pXVWUQIZ3A,"[('Music video', '0.190957'), ('Vehicle', '0.0273723'), ('Trailer (promotion)', '0.0260967'), ('Video game', '0.0238946'), ('Animation', '0.0228589'), ('Animal', '0.0217958'), ('Standup paddleboarding', '0.0131664'), ('Camping', '0.0128695'), ('Swimming pool', '0.0116336'), ('Climbing', '0.00921245'), ('Car', '0.0084161'), ('Lara Croft', '0.00746191'), ('Television advertisement', '0.00685929'), ('Barbie', '0.00650961'), ('Didgeridoo', '0.006119'), ('Surfing', '0.00550704'), ('Canon EOS 7D', '0.00534304'), ('Boat', '0.00525667'), ('Food', '0.00519928'), ('Muscle', '0.0049265')]"
1s87yX8I4J0,"[('Mobile phone', '0.12508'), ('Photography', '0.0690711'), ('Cosmetics', '0.0587782'), ('Television advertisement', '0.0565497'), ('Smartphone', '0.0543833'), ('Food', '0.0422339'), ('IPhone', '0.0255473'), ('Animation', '0.0200786'), ('Game', '0.0194626'), ('Magic: The Gathering', '0.0181288'), ('Samsung Galaxy', '0.0129763'), ('Vehicle', '0.0124502'), ('Fashion', '0.0115269'), ('Video game', '0.0102615'), ('Kamen Rider Series', '0.00922916'), ('Toy', '0.00781354'), ('Car', '0.00745711'), ('Sony Xperia', '0.00619998'), ('Animal', '0.00546965'), ('Gadget', '0.00546244')]"
1sn8pT1TlvE,"[('Game', '0.953997'), ('Baseball park', '0.673508'), ('Sports game', '0.630464'), ('Video game', '0.560692'), ('PlayStation 4', '0.321102'), ('Home run', '0.289193'), ('Pitcher', '0.240645'), ('PlayStation 3', '0.020311'), ('Baseball bat', '0.0105911'), ('Stadium', '0.00939711'), ('Softball', '0.00491817'), ('Athlete', '0.00465319'), ('Trailer (promotion)', '0.00429807'), ('PlayStation', '0.00426155'), ('Grand Theft Auto V', '0.00343205'), ('Video game console', '0.0026596'), ('Xbox One', '0.00248415'), ('Achievement (video gaming)', '0.00226139'), ('Xbox 360', '0.00176719'), ('Pro Evolution Soccer', '0.00176523')]"
1tEzuzkLHJ4,"[('Vehicle', '0.0358472'), ('Car', '0.0278781'), ('Dance', '0.0276697'), ('Photography', '0.0261972'), ('Motorsport', '0.0186792'), ('Food', '0.0183997'), ('Video game', '0.0170847'), ('Animation', '0.0164217'), ('Television advertisement', '0.0149837'), ('Comedy (drama)', '0.013839'), ('Action-adventure game', '0.0121665'), ('Mobile phone', '0.0114101'), ('Video game console', '0.0105389'), (""McDonald's"", '0.00758035'), ('Times Square', '0.0063041'), ('Advertising', '0.00625348'), ('Diving', '0.00607026'), ('PlayStation 4', '0.00559254'), ('Animal', '0.0053015'), ('Game', '0.00507625')]"
1u2nS8jcc5g,"[('Refrigerator', '0.664336'), ('Food', '0.287042'), ('Home appliance', '0.0966086'), ('Television advertisement', '0.0365792'), ('Video game console', '0.0229878'), ('Animal', '0.0200603'), ('Xbox 360', '0.0141745'), ('Video game', '0.010308'), ('Beatmania IIDX', '0.00749294'), ('PlayStation 3', '0.00685124'), ('Hair', '0.00649973'), ('Xbox (console)', '0.00635818'), ('Animation', '0.00623418'), ('Juice', '0.00617512'), ('Raw foodism', '0.00551416'), ('Car', '0.00547826'), ('Vehicle', '0.0049955'), ('Sarah Walker (Chuck)', '0.00490245'), ('Popcorn', '0.00460743'), ('Water filter', '0.00441778')]"
1uAtvSDdZJw,"[('Furniture', '0.229615'), ('Couch', '0.101482'), ('Video game', '0.0908914'), ('Refrigerator', '0.0893656'), ('Home appliance', '0.0675544'), ('Vehicle', '0.0321969'), ('Game', '0.0314785'), ('Food', '0.0311289'), ('Video game console', '0.0289944'), ('Living room', '0.0230459'), ('Car', '0.0167839'), ('Wii', '0.0152225'), ('Sonic the Hedgehog', '0.0118862'), ('PlayStation 4', '0.011214'), ('Nintendo 3DS', '0.0079587'), ('Portal (video game)', '0.0070802'), ('/m/021bp2', '0.00606141'), ('Mattress', '0.00568336'), ('Television advertisement', '0.00546149'), ('Portal 2', '0.00510473')]"
1vFPVz2a4CU,"[('Cosmetics', '0.601778'), ('Eye', '0.188672'), ('Eye shadow', '0.0710162'), ('Contact lens', '0.0601198'), ('Vehicle', '0.0449066'), ('Car', '0.034692'), ('Rouge (cosmetics)', '0.0303426'), ('Food', '0.0165595'), ('Face', '0.0162316'), ('Animation', '0.0148962'), ('Eyelash', '0.0125644'), ('Portal (video game)', '0.0119667'), ('Nail (anatomy)', '0.0112262'), ('Lip gloss', '0.0112148'), ('KFC', '0.0109096'), ('Lipstick', '0.0106892'), ('Advertising', '0.00957483'), ('Video game', '0.0091531'), ('Headphones', '0.0085602'), ('Television advertisement', '0.00850194')]"
1wEZPIsE4W0,"[('Video game', '0.167067'), ('Game', '0.139687'), ('Star Trek', '0.123631'), ('Comedy (drama)', '0.0569096'), ('Spock', '0.0388624'), ('Macintosh', '0.0195313'), ('Grand Theft Auto: San Andreas', '0.0186817'), ('Grand Theft Auto V', '0.0172991'), ('Microsoft Windows', '0.0164612'), ('Vehicle', '0.0114016'), ('Tennis', '0.00958492'), (""Garry's Mod"", '0.00843007'), ('Dance', '0.00641832'), ('Action-adventure game', '0.00567784'), ('Animation', '0.00516676'), ('Photograph', '0.00505037'), ('Photography', '0.00496606'), ('Injury', '0.00495731'), ('Jacket', '0.00493625'), ('Choir', '0.00485954')]"
1xGWgmyHnNY,"[('Vehicle', '0.731343'), ('Car', '0.662684'), ('/m/0h5wwjv', '0.0652293'), ('Toy', '0.0307653'), ('/m/0h5y1j0', '0.0264496'), ('Used car', '0.0198392'), ('/m/02k_kxs', '0.0197356'), ('Subaru Impreza', '0.0179089'), ('Mobile phone', '0.0141021'), ('/m/0h5wp8d', '0.0132554'), ('Vacuum cleaner', '0.012875'), ('/m/06yzz', '0.0125755'), ('/m/02k_k3t', '0.0117078'), ('Food', '0.0112233'), ('Ford Mustang', '0.0112167'), ('/m/0xm0m9r', '0.00988748'), ('Child safety seat', '0.00932896'), ('Ford Fusion (Americas)', '0.00902827'), ('Volkswagen', '0.00827297'), ('Lightning McQueen', '0.00826462')]"
1yR2wtMtn0Y,"[('Walt Disney World', '0.237338'), ('The Walt Disney Company', '0.234169'), ('Amusement park', '0.151871'), ('Animation', '0.120402'), ('Dance', '0.107499'), ('Toy', '0.0615655'), ('Sheriff Woody', '0.0347466'), ('Mickey Mouse', '0.0338834'), ('Television advertisement', '0.0175496'), ('Doll', '0.0166894'), ('Video game', '0.0164372'), ('Barbie', '0.0154668'), ('Food', '0.014788'), ('Sonic the Hedgehog', '0.0134365'), ('Festival', '0.0133502'), ('Parade', '0.0131695'), (""McDonald's"", '0.0130149'), ('Game', '0.0100598'), ('Goofy', '0.00952188'), ('Magic Kingdom', '0.00943482')]"
1zalC_Hg1eI,"[('Swimming pool', '0.398953'), ('Human swimming', '0.104713'), ('Spa', '0.0729656'), ('Hot tub', '0.067402'), ('Hotel', '0.0521817'), ('Vehicle', '0.0278616'), ('Television advertisement', '0.0185548'), ('Animal', '0.0173265'), ('Food', '0.0165483'), ('Photography', '0.0144882'), ('Jubeat', '0.0139367'), ('Resort', '0.0138923'), ('Bathroom', '0.0123287'), ('Shower', '0.0122059'), ('Car', '0.00921121'), ('Video game', '0.00835252'), ('Fighting game', '0.00784762'), ('Underwater', '0.00686618'), ('Water', '0.00664109'), ('Pet', '0.00629299')]"
2-OAlFE7FGU,"[('Vehicle', '0.114369'), ('Car', '0.0999675'), ('Food', '0.0647285'), ('Animation', '0.0321477'), ('Jacket', '0.0276036'), ('Skiing', '0.0182627'), ('Photography', '0.0161378'), ('Snowboarding', '0.0137049'), ('Aircraft', '0.0121495'), ('Denim', '0.0114565'), ('Motorsport', '0.0105345'), ('Pet', '0.0103563'), ('Animal', '0.00905092'), ('Robot', '0.00845855'), ('TalesRunner', '0.00808005'), ('Television advertisement', '0.00764351'), ('Dance', '0.0069476'), ('Radio-controlled model', '0.00641641'), ('Fashion', '0.00631587'), ('Camera lens', '0.00569725')]"
24aXaolmyU8,"[('Television advertisement', '0.253861'), ('Vehicle', '0.101455'), ('Food', '0.08129'), ('Advertising', '0.0786712'), ('Car', '0.060718'), ('Animation', '0.0251346'), ('Photography', '0.016618'), ('Toy', '0.0136001'), (""McDonald's"", '0.0128709'), ('Video game', '0.0124209'), ('Animal', '0.0115503'), ('Window', '0.00970883'), ('Cartoon Network', '0.00708665'), ('Mobile phone', '0.00683621'), ('/m/0h5wwjv', '0.00595709'), ('Hyundai Elantra', '0.00548995'), ('Comedy (drama)', '0.00434618'), ('/m/02k_kxs', '0.00411418'), ('Trailer (promotion)', '0.00410958'), ('Game', '0.00383936')]"
26OrnYZt1xA,"[('Television advertisement', '0.139062'), ('Mobile phone', '0.075797'), ('Smartphone', '0.0474065'), ('Vehicle', '0.0417223'), ('Text messaging', '0.0289302'), ('Comedy (drama)', '0.0259301'), ('Car', '0.024407'), ('Video game', '0.0229202'), ('Food', '0.0205439'), ('IPhone', '0.0163372'), ('Choir', '0.0159737'), ('Advertising', '0.01581'), ('Derek Shepherd', '0.0135786'), ('Animation', '0.0123142'), ('Photography', '0.0119018'), ('Game', '0.0104663'), ('Association football', '0.00826681'), ('Driving', '0.00777586'), ('Sonic the Hedgehog', '0.00627034'), ('Samsung Galaxy', '0.00511981')]"
